MSSubClass,MSZoning,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,SaleType,SaleCondition,SalePrice,TotalBsmtSF_1stFlrSF_PC,2ndFlrSF_GrLivArea_PC,LotArea_LotFrontage_PC
160,FV,Pave,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,0,195,GasA,Gd,Y,SBrkr,0,2,1,3,1,TA,6,Typ,0,NoFirePlace,Detchd,1999.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,179400,-313.4296152867179,397.00750669155804,-1.6897313050344902
60,RL,NoAlley,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56,ALQ,64,1198,GasA,Ex,Y,SBrkr,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,752,TA,TA,Y,222,98,0,0,0,NoPool,NoFence,WD,Normal,290000,260.5706101291969,856.0077122223638,0.2511534821730308
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,0,252,GasA,Ex,Y,SBrkr,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,2008.0,Unf,1,300,Ex,Ex,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,127500,-193.42955989190943,-346.99267731698103,0.023828739740460847
30,RM,NoAlley,Reg,Lvl,FR2,BrkSide,Feedr,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405,Unf,0,740,GasA,TA,Y,SBrkr,0,1,0,2,1,Fa,5,Min1,0,NoFirePlace,Detchd,1965.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,100000,87.57062607612124,-346.9924703266611,-0.29038604554583536
60,FV,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,732,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,2009.0,Unf,2,614,TA,TA,Y,169,45,0,0,0,NoPool,NoFence,Con,Normal,215200,-301.4296120105063,436.0075169648282,-0.00860697793716625
60,RL,NoAlley,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,GasA,Ex,Y,SBrkr,1,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3,856,TA,TA,Y,0,128,0,180,0,NoPool,NoFence,WD,Normal,337000,194.5705945700106,750.0076914785191,0.12937360017967947
120,RL,NoAlley,IR1,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437,GLQ,1057,0,GasA,Ex,Y,SBrkr,1,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2,481,TA,TA,Y,0,30,0,216,0,NoPool,NoFence,WD,Normal,270000,436.570648521101,-346.9924003602731,-0.3275809843157216
20,RL,NoAlley,IR1,Lvl,Inside,Somerst,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1498,GasA,Ex,Y,SBrkr,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2,592,TA,TA,Y,0,174,0,0,0,NoPool,NoFence,New,Partial,264132,440.57065239451185,-346.9923963135193,0.47131008783284223
60,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,0,586,GasA,TA,Y,SBrkr,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2,496,TA,TA,Y,228,66,156,0,0,NoPool,MnPrv,WD,Normal,196500,-77.42950735989814,387.0075750998055,0.20569855633323897
50,RL,NoAlley,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,0,323,GasA,Ex,Y,SBrkr,1,2,0,4,1,TA,7,Mod,0,NoFirePlace,Attchd,1989.0,Unf,1,423,TA,TA,Y,245,0,156,0,0,NoPool,NoFence,WD,Normal,160000,-74.42950611476476,420.00758138756936,0.3360268417970449
20,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,484,TA,TA,Y,120,33,0,0,0,NoPool,NoFence,WD,Normal,216837,802.5707064977703,-346.99229608360275,0.023828739740460847
60,RL,NoAlley,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416,Unf,0,234,GasA,Ex,Y,SBrkr,1,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3,841,TA,TA,Y,503,36,0,210,0,NoPool,NoFence,WD,Normal,538000,592.5706931945367,1242.0077937887231,1.3964257710452035
85,RL,NoAlley,IR1,Lvl,CulDSac,Sawyer,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685,Unf,0,173,GasA,TA,Y,SBrkr,1,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,1983.0,Unf,2,576,TA,TA,Y,120,0,0,0,0,NoPool,NoFence,WD,Normal,134900,-199.42956286375556,-346.99268084028125,-0.21395047275812118
20,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,GasA,TA,Y,FuseF,0,1,0,2,1,TA,6,Typ,0,NoFirePlace,Detchd,1951.0,Unf,2,396,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,COD,Normal,102000,-221.42936099330961,-346.9925028392052,-0.01851422844338302
80,RL,NoAlley,Reg,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2,672,TA,TA,Y,144,0,0,0,0,NoPool,MnPrv,WD,Abnorml,107000,-28.42944141430189,-346.99254744814186,0.02872269876015565
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,,1.0,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,GasA,Ex,Y,FuseA,0,1,0,2,1,TA,5,Typ,0,NoFirePlace,Attchd,1958.0,RFn,1,275,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,COD,Normal,114500,-145.42953706387516,-346.992649980102,0.11990166113666412
20,RL,NoAlley,Reg,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,GasA,Gd,Y,SBrkr,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,895,TA,TA,Y,315,45,0,0,0,NoPool,NoFence,New,Partial,395000,877.5707351396557,-346.992259675109,0.629260723187766
120,RM,NoAlley,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,GasA,Ex,Y,SBrkr,1,2,0,2,1,TA,5,Typ,0,NoFirePlace,Attchd,1998.0,Fin,2,412,TA,TA,Y,0,247,0,0,0,NoPool,NoFence,WD,Normal,162000,146.57057301501436,-346.99250951602096,-0.9597590336180044
20,RL,NoAlley,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,2005.0,RFn,3,865,TA,TA,Y,144,59,0,0,0,NoPool,NoFence,New,Partial,221500,556.5706729820447,-346.99236127884416,0.3038657606692805
20,RL,NoAlley,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2,440,TA,TA,Y,241,0,0,0,0,NoPool,MnPrv,WD,Normal,142500,-193.4295406593003,-346.99266005921555,0.5284816664082168
90,RH,NoAlley,Reg,Lvl,Inside,SawyerW,Feedr,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2,630,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,144000,-1057.4289437176362,-346.9922477644711,-0.11872758648763693
90,RL,NoAlley,Reg,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,GasA,TA,Y,SBrkr,1,1,0,2,1,TA,4,Typ,0,NoFirePlace,Attchd,1977.0,Unf,2,504,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,135000,-82.42949292982439,-346.99260138342856,0.20297293988434895
20,RL,NoAlley,Reg,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,GasA,Gd,Y,SBrkr,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,402,TA,TA,Y,220,21,0,0,0,NoPool,NoFence,WD,Normal,176000,179.57059024900013,-346.9924893403051,-0.1526938849218631
60,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,1992.0,RFn,2,484,TA,TA,Y,0,124,0,0,0,NoPool,NoFence,WD,Normal,175900,-296.4295798668719,446.00753367168335,-0.22267138848431856
20,RL,NoAlley,IR2,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,6,Typ,0,NoFirePlace,Attchd,2001.0,RFn,2,605,TA,TA,Y,0,33,0,0,0,NoPool,NoFence,WD,Normal,187100,355.57063672766094,-346.9924225069635,0.5153385668282411
85,RL,NoAlley,IR1,Lvl,Corner,Mitchel,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,GasA,Ex,Y,SBrkr,1,1,0,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,602,TA,TA,Y,303,30,0,0,0,NoPool,NoFence,WD,Normal,165500,39.57054422347801,-346.99255062738183,0.0778571663165799
75,RM,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,GasA,Ex,Y,SBrkr,0,2,0,3,1,TA,9,Typ,1,Gd,NoGarage,NoGarage,NoGarage,0,0,NoGarage,NoGarage,Y,0,291,134,0,0,NoPool,NoFence,WD,Normal,128000,-315.4296262434036,395.00750118605305,-0.622411200193767
20,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,GasA,TA,Y,SBrkr,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,457,TA,TA,Y,0,0,0,197,0,NoPool,NoFence,WD,Normal,161500,314.5706074488023,-346.9924546329057,0.12914192757122578
50,RM,NoAlley,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,GasA,TA,Y,SBrkr,1,2,0,4,1,TA,7,Typ,0,NoFirePlace,Detchd,1961.0,Unf,1,416,TA,TA,Y,0,0,196,0,0,NoPool,NoFence,WD,Normal,139000,-371.4294686912664,339.00756261087173,0.1023771732687706
60,RL,NoAlley,IR1,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,GasA,Ex,Y,SBrkr,1,2,1,4,1,Gd,8,Typ,0,NoFirePlace,BuiltIn,2004.0,RFn,2,618,TA,TA,Y,0,45,0,0,0,NoPool,NoFence,WD,Normal,233000,-101.42951751364467,781.0076235100094,0.15775758586335265
20,RM,NoAlley,Reg,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,GasA,Ex,Y,SBrkr,0,1,0,2,1,TA,4,Typ,0,NoFirePlace,Detchd,1954.0,Unf,1,281,Fa,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,107900,-156.4295421513972,-346.99265611567716,-0.4998239075316615
60,RL,NoAlley,IR1,Low,Inside,ClearCr,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,GasA,Gd,Y,SBrkr,0,2,1,5,1,Gd,9,Typ,0,NoFirePlace,Attchd,1966.0,Fin,2,444,TA,TA,Y,133,168,0,0,0,NoPool,NoFence,WD,Normal,187500,-225.42948611709835,764.0076264156446,0.33364925381830624
120,RL,NoAlley,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,GasA,Ex,Y,SBrkr,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,397,TA,TA,Y,100,16,0,0,0,NoPool,NoFence,WD,Normal,160200,87.57055408322367,-346.9925349271809,-1.127915726721744
80,RL,NoAlley,IR1,Lvl,Corner,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,539,TA,TA,Y,120,0,0,0,0,NoPool,NoFence,WD,Normal,146800,-28.429469871141237,-346.99257298297476,0.27715811265323076
60,RL,NoAlley,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,GasA,Ex,Y,SBrkr,1,2,1,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,455,TA,TA,Y,180,130,0,0,0,NoPool,NoFence,WD,Normal,269790,59.57054960761775,539.0076369751603,0.22799772752867042
20,RL,NoAlley,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,GasA,Ex,Y,SBrkr,0,2,0,3,1,Gd,7,Typ,0,NoFirePlace,Attchd,2007.0,Fin,2,474,TA,TA,Y,168,130,0,0,0,NoPool,NoFence,New,Partial,225000,438.57064895703706,-346.9923996835634,0.06796803143527086
60,RL,NoAlley,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,GasA,Ex,Y,SBrkr,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,409,TA,TA,Y,143,46,0,0,0,NoPool,NoFence,WD,Normal,194500,-345.42940684027724,462.00761627826654,0.19291315179634694
60,RL,NoAlley,Reg,Lvl,Inside,SawyerW,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,GasA,TA,Y,SBrkr,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,476,TA,TA,Y,0,50,0,204,0,NoPool,MnPrv,WD,Normal,171000,-407.42951040514856,329.0075362009441,-0.04659165757101924
20,RL,NoAlley,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,GasA,Ex,Y,SBrkr,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,528,TA,TA,Y,138,0,0,0,0,NoPool,MnPrv,WD,Normal,143500,-397.42930373279296,-346.99247658551985,-0.06146807790348596
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,GasA,Gd,Y,SBrkr,0,1,0,2,1,TA,4,Typ,0,NoFirePlace,Attchd,1953.0,Unf,1,240,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Abnorml,110000,-284.4296081175413,-346.99273358261354,-0.2218739562714962
60,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,GasA,Ex,Y,SBrkr,0,3,1,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,820,TA,TA,Y,144,78,0,0,0,NoPool,NoFence,New,Partial,485000,868.5707345676885,827.0078250350855,0.5579405807237539
50,RL,NoAlley,Reg,Lvl,Corner,SWISU,Feedr,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,GasA,Ex,Y,SBrkr,1,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,0,264,0,0,NoPool,MnPrv,WD,Normal,175000,-326.4294671678982,440.0075840022732,-0.2543451481839796
60,RL,NoAlley,IR1,HLS,Inside,ClearCr,Feedr,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,GasA,Gd,Y,SBrkr,1,2,1,4,1,Gd,8,Typ,0,NoFirePlace,Attchd,1997.0,RFn,2,603,TA,TA,Y,403,114,185,0,0,NoPool,NoFence,WD,Normal,200000,-441.42971102148624,725.0075240665301,0.38056644694129105
30,RM,NoAlley,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,GasA,Ex,Y,FuseA,1,1,0,2,1,TA,5,Typ,0,NoFirePlace,Detchd,1957.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,NoPool,NoFence,WD,Normal,109900,138.5705705302962,-346.9925128877487,-0.7998389328337208
60,RL,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,GasA,Ex,Y,SBrkr,1,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,410,TA,TA,Y,36,18,0,0,0,NoPool,NoFence,WD,Normal,189000,-329.42963474644944,381.00749334433505,-0.1172221684229342
60,RL,NoAlley,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,GasA,Ex,Y,SBrkr,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,1020,TA,TA,Y,52,170,0,192,0,NoPool,NoFence,New,Partial,582933,676.570694319955,741.0077820223516,0.5952748404380284
20,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,GasA,TA,Y,SBrkr,0,1,0,2,1,TA,5,Min1,0,NoFirePlace,Attchd,1954.0,Unf,1,286,TA,TA,Y,0,0,0,0,0,NoPool,GdWo,WD,Family,118000,-121.42942109442095,-346.992542492191,0.04644519820616466
20,RL,NoAlley,IR1,Lvl,FR2,Somerst,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,GasA,Ex,Y,SBrkr,0,2,0,3,1,Ex,6,Typ,0,NoFirePlace,Attchd,2008.0,RFn,2,554,TA,TA,Y,0,60,0,0,0,NoPool,NoFence,New,Partial,227680,359.57063530228515,-346.99242321490595,0.4101978977511589
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,GasA,Gd,Y,SBrkr,0,2,0,3,1,TA,6,Typ,0,NoFirePlace,Attchd,1967.0,Fin,1,384,TA,TA,Y,68,0,0,0,0,NoPool,NoFence,WD,Normal,135500,-77.42950735989814,-346.9926136179518,0.11686613256969558
70,RL,NoAlley,Reg,Lvl,Inside,BrkSide,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309,Unf,0,15,GasA,Ex,Y,SBrkr,2,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,528,TA,TA,Y,0,312,0,0,0,NoPool,NoFence,WD,Normal,223500,266.57048847463284,157.00756210204003,1.114827730586132
80,RL,NoAlley,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,TA,TA,Av,ALQ,516,BLQ,128,380,GasA,TA,Y,SBrkr,1,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,484,TA,TA,Y,0,0,0,0,0,NoPool,GdWo,WD,Normal,159950,-33.429456481188026,-346.9925616817703,0.45537370675332944
75,RM,NoAlley,Reg,Lvl,Corner,OldTown,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,849,GasA,TA,N,FuseA,0,2,0,2,3,TA,11,Typ,0,NoFirePlace,Detchd,1910.0,Unf,2,360,Fa,Po,N,40,156,0,0,0,NoPool,MnPrv,WD,Normal,106000,-208.4294343752913,716.0076447798358,0.03934406109888222
20,RL,NoAlley,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663,LwQ,377,0,GasA,Fa,Y,SBrkr,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,265,0,0,0,648,Fa,GdPrv,WD,Normal,181000,-17.429353762344135,-346.9924672260158,0.16976896904238004
120,RM,NoAlley,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662,Unf,0,186,GasA,Ex,Y,SBrkr,1,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420,TA,TA,Y,140,0,0,0,0,NoPool,NoFence,ConLD,Normal,144500,-209.4295678781848,-346.9926867675007,-0.7867099135226532
20,C (all),NoAlley,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0,Unf,0,540,GasA,TA,N,FuseA,0,1,0,2,1,Fa,4,Typ,0,NoFirePlace,Basment,1952.0,Unf,2,504,TA,TA,N,0,0,0,0,0,NoPool,NoFence,WD,Alloca,55993,-517.4294017024126,-346.99258162760384,-0.04206092028409891
